species_id,provider_id,botanical_name,common_name,candidate_status,vancouver_eligibility_status,source_url,source_id,product_url,product_category,candidate_reason,review_status,notes,approval_id
BCNPPD-0189,PROV-NWM,Sisyrinchium bellum,California Blue Eyed Grass,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/california-blue-eyed-grass-seeds-sisyrinchium-bellum,SRC-0172,https://northwestmeadowscapes.com/products/california-blue-eyed-grass-seeds-sisyrinchium-bellum,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0023
BCNPPD-0190,PROV-NWM,Alopecurus aequalis,Short Awn Foxtail,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/short-awn-foxtail-seeds-alopecurus-aequalis,SRC-0173,https://northwestmeadowscapes.com/products/short-awn-foxtail-seeds-alopecurus-aequalis,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0024
BCNPPD-0191,PROV-NWM,Lupinus succulentus,Arroyo Lupine,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/arroyo-lupine-seeds-lupinus-succulentus,SRC-0174,https://northwestmeadowscapes.com/products/arroyo-lupine-seeds-lupinus-succulentus,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0025
BCNPPD-0192,PROV-NWM,Asclepias eriocarpa,Woolly Pod Milkweed,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/woolly-pod-milkweed-seeds-asclepias-eriocarpa,SRC-0175,https://northwestmeadowscapes.com/products/woolly-pod-milkweed-seeds-asclepias-eriocarpa,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0026
BCNPPD-0193,PROV-NWM,Calochortus albus,White Fairy Lantern,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/white-fairy-lantern-seeds-calochortus-albus,SRC-0176,https://northwestmeadowscapes.com/products/white-fairy-lantern-seeds-calochortus-albus,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0027
BCNPPD-0194,PROV-NWM,Carex macrocephala,Big Head Sedge,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/big-head-sedge-seeds-carex-macrocephala,SRC-0177,https://northwestmeadowscapes.com/products/big-head-sedge-seeds-carex-macrocephala,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0028
BCNPPD-0195,PROV-NWM,Petasites frigidus var frigidus,Alpine Butterbur,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/arctic-butterbur-seeds-petasites-frigidus,SRC-0178,https://northwestmeadowscapes.com/products/arctic-butterbur-seeds-petasites-frigidus,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0029
BCNPPD-0196,PROV-NWM,Liatris ligulistylis,Meadow Blazingstar,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/meadow-blazingstar-seeds-liatris-ligulistylis,SRC-0179,https://northwestmeadowscapes.com/products/meadow-blazingstar-seeds-liatris-ligulistylis,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0030
BCNPPD-0196,PROV-OAKSUMMIT,Liatris ligulistylis,Meadow Blazingstar,candidate,needs_northward_review,https://oaksummitnursery.ca/products/meadow-blazingstar-seeds-liatris-ligulistylis-perennial-zone-3,SRC-0430,https://oaksummitnursery.ca/products/meadow-blazingstar-seeds-liatris-ligulistylis-perennial-zone-3,Seeds,Provider catalogue product title parsed as a botanical species candidate.,pending_review,Source-sweep catalogue observation; pending user review.,PROV-OAKSUMMIT-PA-AUTO-0048
BCNPPD-0197,PROV-NWM,Eleocharis acicularis,Needle Spikerush,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/needle-spikerush-seeds-eleocharis-acicularis,SRC-0180,https://northwestmeadowscapes.com/products/needle-spikerush-seeds-eleocharis-acicularis,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0031
BCNPPD-0198,PROV-NWM,Micranthes oregana,Bog Saxifrage,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/bog-saxifrage-seeds-micranthes-oregana,SRC-0181,https://northwestmeadowscapes.com/products/bog-saxifrage-seeds-micranthes-oregana,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0032
BCNPPD-0199,PROV-NWM,Barbarea verna,Appalachian Wild Creasy Greens,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/appalachian-wild-creasy-greens-seeds-barbarea-verna,SRC-0183,https://northwestmeadowscapes.com/products/appalachian-wild-creasy-greens-seeds-barbarea-verna,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0034
BCNPPD-0200,PROV-NWM,Lupinus stiversii,Harlequin Lupine,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/harlequin-lupine-seeds-lupinus-stiversii,SRC-0184,https://northwestmeadowscapes.com/products/harlequin-lupine-seeds-lupinus-stiversii,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0035
BCNPPD-0201,PROV-NWM,Cirsium occidentale,Cobweb Thistle,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/cobweb-thistle-seeds-cirsium-occidentale,SRC-0185,https://northwestmeadowscapes.com/products/cobweb-thistle-seeds-cirsium-occidentale,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0036
BCNPPD-0202,PROV-NWM,Rumex acetosa,Grande Oseille,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/grande-oseille-seeds-rumex-acetosa,SRC-0186,https://northwestmeadowscapes.com/products/grande-oseille-seeds-rumex-acetosa,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0037
BCNPPD-0203,PROV-NWM,Geranium viscosissimum,Sticky Purple Geranium,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/sticky-purple-geranium-seeds-geranium-viscosissimum,SRC-0189,https://northwestmeadowscapes.com/products/sticky-purple-geranium-seeds-geranium-viscosissimum,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0040
BCNPPD-0203,PROV-WCS,Geranium viscosissimum,Sticky Purple Geranium,candidate,needs_review,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,https://www.westcoastseeds.com/products/firewise-blend,Flower Seeds,West Coast Seeds blend ingredient parsed as a review-only species candidate.,pending_review,Source-sweep catalogue observation; pending user review.,PROV-WCS-PA-AUTO-0054
BCNPPD-0204,PROV-NWM,No peening required,Finnish Wildland and Riverkeeper Scythe,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/riparian-zone-and-wetland-restoration-scythe,SRC-0191,https://northwestmeadowscapes.com/products/riparian-zone-and-wetland-restoration-scythe,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0042
BCNPPD-0205,PROV-NWM,Lomatium triternatum,Nineleaf Biscuitroot,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/nineleaf-biscuitroot-seeds-lomatium-triternatum,SRC-0193,https://northwestmeadowscapes.com/products/nineleaf-biscuitroot-seeds-lomatium-triternatum,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0043
BCNPPD-0206,PROV-NWM,Drymocallis arguta,Tall Cinquefoil,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/tall-cinquefoil-seeds-drymocallis-arguta,SRC-0194,https://northwestmeadowscapes.com/products/tall-cinquefoil-seeds-drymocallis-arguta,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0044
BCNPPD-0207,PROV-NWM,Agoseris grandiflora,Grand Agoseris,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/grand-agoseris-seeds-agoseris-grandiflora,SRC-0195,https://northwestmeadowscapes.com/products/grand-agoseris-seeds-agoseris-grandiflora,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0045
BCNPPD-0208,PROV-NWM,Fritillaria camschatcensis,Kamchatka Lily,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/kamchatka-lily-seeds-fritillaria-camschatcensis,SRC-0196,https://northwestmeadowscapes.com/products/kamchatka-lily-seeds-fritillaria-camschatcensis,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0046
BCNPPD-0209,PROV-NWM,Heuchera cylindrica,Roundleaf Alumroot,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/roundleaf-alumroot-seeds-heuchera-cylindrica,SRC-0197,https://northwestmeadowscapes.com/products/roundleaf-alumroot-seeds-heuchera-cylindrica,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0047
BCNPPD-0210,PROV-NWM,Sidalcea oregana,Oregon Checkermallow,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/oregon-checkermallow-seeds-sidalcea-oregana,SRC-0198,https://northwestmeadowscapes.com/products/oregon-checkermallow-seeds-sidalcea-oregana,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0048
BCNPPD-0211,PROV-NWM,Lupinus sericeus,Silky Lupine,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/silky-lupine-seeds-lupinus-sericeus,SRC-0199,https://northwestmeadowscapes.com/products/silky-lupine-seeds-lupinus-sericeus,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0049
BCNPPD-0211,PROV-PREMIER,Lupinus sericeus,Silky Lupine,candidate,candidate,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,https://premierpacificseeds.ca/products/bc-native-species/,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.,PROV-PREMIER-PA-AUTO-0036
BCNPPD-0212,PROV-NWM,Dalea ornata,Blue Mountain Prairie Clover,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/blue-mountain-prairie-clover-seeds-dalea-ornata,SRC-0200,https://northwestmeadowscapes.com/products/blue-mountain-prairie-clover-seeds-dalea-ornata,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0050
BCNPPD-0213,PROV-NWM,Dichelostemma congesta,Ookow,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/ookow-bulbs-dichelostemma-congesta-20-count,SRC-0203,https://northwestmeadowscapes.com/products/ookow-bulbs-dichelostemma-congesta-20-count,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0052
BCNPPD-0214,PROV-NWM,Frittilaria affinis,Checker Lily,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/checker-lily-bulbs-frittilaria-affinis-10-count,SRC-0204,https://northwestmeadowscapes.com/products/checker-lily-bulbs-frittilaria-affinis-10-count,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0053
BCNPPD-0215,PROV-NWM,Thymus pulegioides,Field Thyme,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/field-thyme-seeds-thymus-pulegioides,SRC-0205,https://northwestmeadowscapes.com/products/field-thyme-seeds-thymus-pulegioides,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0054
BCNPPD-0216,PROV-NWM,Scirpus cyperinus,Woolgrass,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/woolgrass-seeds-scirpus-cyperinus,SRC-0206,https://northwestmeadowscapes.com/products/woolgrass-seeds-scirpus-cyperinus,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0055
BCNPPD-0217,PROV-NWM,Luzula macrantha,Prairie Woodrush,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/prairie-woodrush-seeds-luzula-macrantha,SRC-0207,https://northwestmeadowscapes.com/products/prairie-woodrush-seeds-luzula-macrantha,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0056
BCNPPD-0218,PROV-NWM,Lycopus americanus,American Water Horehound,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/american-water-horehound-lycopus-americanus,SRC-0208,https://northwestmeadowscapes.com/products/american-water-horehound-lycopus-americanus,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0057
BCNPPD-0219,PROV-NWM,Cirsium altissimum,Tall Thistle,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/tall-thistle-seeds-cirsium-altissimum,SRC-0209,https://northwestmeadowscapes.com/products/tall-thistle-seeds-cirsium-altissimum,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0058
BCNPPD-0220,PROV-NWM,Penstemon attenuatus,Taperleaf Penstemon,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/taperleaf-penstemon-seeds-penstemon-attenuatus,SRC-0210,https://northwestmeadowscapes.com/products/taperleaf-penstemon-seeds-penstemon-attenuatus,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0059
BCNPPD-0221,PROV-NWM,Lupinus albicaulis,Sicklekeel Lupine,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/sicklekeel-lupine-seeds-lupinus-albicaulis,SRC-0211,https://northwestmeadowscapes.com/products/sicklekeel-lupine-seeds-lupinus-albicaulis,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0060
BCNPPD-0222,PROV-NWM,Marah oreganus,Coastal Manroot,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/coastal-manroot-seeds-marah-oreganus-aka-the-blackberry-strangler,SRC-0212,https://northwestmeadowscapes.com/products/coastal-manroot-seeds-marah-oreganus-aka-the-blackberry-strangler,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0061
BCNPPD-0223,PROV-NWM,Danthonia spicata,Poverty Oatgrass,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/poverty-oatgrass-seeds-danthonia-spicata,SRC-0213,https://northwestmeadowscapes.com/products/poverty-oatgrass-seeds-danthonia-spicata,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0062
BCNPPD-0224,PROV-NWM,Leymus mollis,American Dunegrass,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/american-dunegrass-seeds-leymus-mollis,SRC-0214,https://northwestmeadowscapes.com/products/american-dunegrass-seeds-leymus-mollis,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0063
BCNPPD-0225,PROV-NWM,Brodiaea coronaria,Harvest Brodiaea,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/coming-soon-harvest-brodiaea-bulbs-brodiaea-coronaria-pre-order-for-fall-2025-10-ct,SRC-0215,https://northwestmeadowscapes.com/products/coming-soon-harvest-brodiaea-bulbs-brodiaea-coronaria-pre-order-for-fall-2025-10-ct,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0064
BCNPPD-0226,PROV-NWM,Triteleia laxa,Ithuriel’s Spear,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/coming-soon-ithuriel-s-spear-bulbs-triteleia-laxa-pre-order-for-fall-2025-10-ct,SRC-0217,https://northwestmeadowscapes.com/products/coming-soon-ithuriel-s-spear-bulbs-triteleia-laxa-pre-order-for-fall-2025-10-ct,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0065
BCNPPD-0227,PROV-NWM,Plantago maritima,Seaside Plantain,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/seaside-plantain-plantago-maritima,SRC-0218,https://northwestmeadowscapes.com/products/seaside-plantain-plantago-maritima,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0066
BCNPPD-0228,PROV-NWM,Trifolium obtusiflorum,Creek Clover,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/creek-clover-seeds,SRC-0219,https://northwestmeadowscapes.com/products/creek-clover-seeds,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0067
BCNPPD-0229,PROV-NWM,Castilleja exserta,Owl’s Clover,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/owls-clover-seeds,SRC-0220,https://northwestmeadowscapes.com/products/owls-clover-seeds,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0068
BCNPPD-0230,PROV-NWM,Allium amplectens,Slimleaf Onion,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/slim-leaf-onion,SRC-0221,https://northwestmeadowscapes.com/products/slim-leaf-onion,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0069
BCNPPD-0231,PROV-NWM,Clarkia pulchella,Elkhorn Clarkia,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/elkhorn-clarkia,SRC-0223,https://northwestmeadowscapes.com/products/elkhorn-clarkia,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0070
BCNPPD-0232,PROV-NWM,Hosackia pinnata,Bog Bird’s Foot Trefoil,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/bog-bird-s-foot-trefoil-seeds-hosackia-pinnata,SRC-0224,https://northwestmeadowscapes.com/products/bog-bird-s-foot-trefoil-seeds-hosackia-pinnata,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0071
BCNPPD-0233,PROV-NWM,Viola praemorsa,Canary Violet,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/prairie-violet-seeds-viola-praemorsa,SRC-0225,https://northwestmeadowscapes.com/products/prairie-violet-seeds-viola-praemorsa,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0072
BCNPPD-0234,PROV-NWM,Trifolium macrocephalum,Large Headed Clover,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/large-headed-clover-seeds-trifolium-macrocephalum,SRC-0226,https://northwestmeadowscapes.com/products/large-headed-clover-seeds-trifolium-macrocephalum,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0073
BCNPPD-0235,PROV-NWM,For all scythes,Course Grit Blaumarke Whetstone,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/course-grit-blaumarke-whetstone-for-all-scythes,SRC-0227,https://northwestmeadowscapes.com/products/course-grit-blaumarke-whetstone-for-all-scythes,Tools,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0074
BCNPPD-0236,PROV-NWM,Alisma triviale,Water Plantain,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/american-water-plantain,SRC-0229,https://northwestmeadowscapes.com/products/american-water-plantain,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0075
BCNPPD-0237,PROV-NWM,Juncus ensifoliius,Daggerleaf Rush,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/daggerleaf-spikerush-seeds-juncus-densifoliius,SRC-0230,https://northwestmeadowscapes.com/products/daggerleaf-spikerush-seeds-juncus-densifoliius,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0076
BCNPPD-0238,PROV-NWM,Eschscholzia califronica var maritima,Coastal Poppy Large Pack,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/california-poppy-large-pack,SRC-0231,https://northwestmeadowscapes.com/products/california-poppy-large-pack,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0077
BCNPPD-0239,PROV-NWM,Nasturtium officinale,Watercress,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/watercress-seeds-nasturtium-officinale,SRC-0232,https://northwestmeadowscapes.com/products/watercress-seeds-nasturtium-officinale,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0078
BCNPPD-0240,PROV-NWM,Dodecatheon pulchellum,Prairie Shooting Star,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/prairie-shooting-star-seeds-dodecatheon-pulchellum,SRC-0233,https://northwestmeadowscapes.com/products/prairie-shooting-star-seeds-dodecatheon-pulchellum,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0079
BCNPPD-0241,PROV-NWM,Camassia leichtlinii ssp leichtlinii,Great White Camas,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/great-white-camas-seeds-camassia-leichtlinii-ssp-leichtlinii,SRC-0235,https://northwestmeadowscapes.com/products/great-white-camas-seeds-camassia-leichtlinii-ssp-leichtlinii,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0081
BCNPPD-0242,PROV-NWM,Lomatium columbianum,Columbia Biscuitroot,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/columbia-biscuitroot-seeds-lomatium-columbianum,SRC-0236,https://northwestmeadowscapes.com/products/columbia-biscuitroot-seeds-lomatium-columbianum,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0082
BCNPPD-0243,PROV-NWM,Orobanche uniflora,Meadow Orobanche,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/meadow-orobanche-seeds-orobanche-uniflora,SRC-0237,https://northwestmeadowscapes.com/products/meadow-orobanche-seeds-orobanche-uniflora,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0083
BCNPPD-0244,PROV-NWM,Heterotheca villosa,Golden Aster,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/golden-aster-seeds-heterotheca-villosa,SRC-0238,https://northwestmeadowscapes.com/products/golden-aster-seeds-heterotheca-villosa,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0084
BCNPPD-0245,PROV-NWM,Hosackia crassifolia,Big Deervetch,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/big-deervetch-seeds-hosackia-crassifolia,SRC-0239,https://northwestmeadowscapes.com/products/big-deervetch-seeds-hosackia-crassifolia,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0085
BCNPPD-0246,PROV-NWM,Lewisia rediviva,Bitterroot,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/bitterroot-seeds-lewisia-rediviva-1,SRC-0240,https://northwestmeadowscapes.com/products/bitterroot-seeds-lewisia-rediviva-1,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0086
BCNPPD-0247,PROV-NWM,Camassia leichtlinii,Great Camas,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/great-camas-bulbs-camassia-leichtlinii-pre-order-now-for-fall-2024,SRC-0241,https://northwestmeadowscapes.com/products/great-camas-bulbs-camassia-leichtlinii-pre-order-now-for-fall-2024,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0087
BCNPPD-0248,PROV-NWM,Festuca microstachys,Three Week Fescue,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/six-week-fescue-seed-festuca-microstachys,SRC-0245,https://northwestmeadowscapes.com/products/six-week-fescue-seed-festuca-microstachys,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0089
BCNPPD-0249,PROV-NWM,Juncus tenuis,Path Rush,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/path-rush-seeds-juncus-tenuis,SRC-0246,https://northwestmeadowscapes.com/products/path-rush-seeds-juncus-tenuis,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0090
BCNPPD-0250,PROV-NWM,Vicia americana,American Vetch,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/american-vetch-seeds-vicia-americana,SRC-0247,https://northwestmeadowscapes.com/products/american-vetch-seeds-vicia-americana,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0091
BCNPPD-0251,PROV-NWM,Lomatium dissectum,Fernleaf Biscuitroot,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/fernleaf-biscuit-root-seeds-lomatium-dissectum,SRC-0248,https://northwestmeadowscapes.com/products/fernleaf-biscuit-root-seeds-lomatium-dissectum,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0092
BCNPPD-0251,PROV-PREMIER,Lomatium dissectum,Fernleaf Biscuitroot,candidate,candidate,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,https://premierpacificseeds.ca/products/bc-native-species/,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.,PROV-PREMIER-PA-AUTO-0053
BCNPPD-0252,PROV-NWM,Fiber and food,‘Linore’ Flax,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/linore-flax-seeds-fiber-and-food,SRC-0249,https://northwestmeadowscapes.com/products/linore-flax-seeds-fiber-and-food,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0093
BCNPPD-0253,PROV-NWM,Danthonia californica,California Oatgrass,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/california-oatgrass-seeds-danthonia-californica,SRC-0250,https://northwestmeadowscapes.com/products/california-oatgrass-seeds-danthonia-californica,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0094
BCNPPD-0253,PROV-PREMIER,Danthonia californica,California Oatgrass,candidate,candidate,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,https://premierpacificseeds.ca/products/bc-native-species/,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.,PROV-PREMIER-PA-AUTO-0007
